"No.","Time","Source","Destination","Protocol","Length","Info"
"1428","106.629352","192.168.1.5","69.171.250.60","TCP","66","51166  >  443 [ACK] Seq=5637 Ack=16431 Win=2045 Len=0 TSval=867755348 TSecr=1123393805"
"1429","108.604118","192.168.1.5","17.57.145.116","TLSv1.2","100","Application Data"
"1430","108.607132","192.168.1.5","125.22.47.125","DNS","79","Standard query 0xbb2d HTTPS init.push.apple.com"
"1431","108.607389","192.168.1.5","125.22.47.125","DNS","79","Standard query 0x328e A init.push.apple.com"
"1432","108.747617","17.57.145.116","192.168.1.5","TLSv1.2","90","Application Data"
"1433","108.747771","192.168.1.5","17.57.145.116","TCP","66","50612  >  5223 [ACK] Seq=35 Ack=25 Win=2047 Len=0 TSval=1030939986 TSecr=4087770383"
"1434","108.788848","192.168.1.5","216.58.196.182","TLSv1.2","105","Application Data"
"1435","108.788969","192.168.1.5","172.217.31.193","TLSv1.2","105","Application Data"
"1436","108.821941","172.217.31.193","192.168.1.5","TLSv1.2","105","Application Data"
"1437","108.822069","192.168.1.5","172.217.31.193","TCP","66","51434  >  443 [ACK] Seq=79 Ack=79 Win=2047 Len=0 TSval=4043556398 TSecr=590730403"
"1438","108.942397","192.168.1.5","216.58.196.182","TCP","105","[TCP Retransmission] 51430  >  443 [PSH, ACK] Seq=40 Ack=40 Win=3975 Len=39 TSval=1931234090 TSecr=405029546"
"1439","108.956657","216.58.196.182","192.168.1.5","TLSv1.2","105","Application Data"
"1440","108.956812","192.168.1.5","216.58.196.182","TCP","66","51430  >  443 [ACK] Seq=79 Ack=79 Win=3974 Len=0 TSval=1931234104 TSecr=405088720"
"1441","109.629334","192.168.1.5","125.22.47.125","DNS","79","Standard query 0xbb2d HTTPS init.push.apple.com"
"1442","109.630040","192.168.1.5","125.22.47.125","DNS","79","Standard query 0x328e A init.push.apple.com"
"1443","109.638535","125.22.47.125","192.168.1.5","DNS","186","Standard query response 0xbb2d HTTPS init.push.apple.com CNAME init.push-apple.com.akadns.net SOA internal.akadns.net"
"1444","109.638542","125.22.47.125","192.168.1.5","DNS","251","Standard query response 0x328e A init.push.apple.com CNAME init.push-apple.com.akadns.net A 17.188.129.140 A 17.188.135.31 A 17.188.140.58 A 17.188.135.159 A 17.188.138.165 A 17.188.136.158 A 17.188.134.169 A 17.188.141.33"
"1445","109.639481","192.168.1.5","125.22.47.125","DNS","90","Standard query 0xbf90 HTTPS init.push-apple.com.akadns.net"
"1446","109.639805","192.168.1.5","125.22.47.125","DNS","90","Standard query 0xba7f A init.push-apple.com.akadns.net"
"1447","109.647796","125.22.47.125","192.168.1.5","DNS","156","Standard query response 0xbf90 HTTPS init.push-apple.com.akadns.net SOA internal.akadns.net"
"1448","109.647804","125.22.47.125","192.168.1.5","DNS","218","Standard query response 0xba7f A init.push-apple.com.akadns.net A 17.188.129.140 A 17.188.135.31 A 17.188.140.58 A 17.188.135.159 A 17.188.138.165 A 17.188.136.158 A 17.188.134.169 A 17.188.141.33"
"1449","109.650131","192.168.1.5","17.188.129.140","TCP","78","51445  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=64 TSval=2302124664 TSecr=0 SACK_PERM=1"
"1450","109.719227","69.171.250.60","192.168.1.5","TLSv1.2","114","Application Data"
"1451","109.719372","192.168.1.5","69.171.250.60","TCP","66","51166  >  443 [ACK] Seq=5637 Ack=16479 Win=2047 Len=0 TSval=867758431 TSecr=1123396931"
"1452","109.886116","17.188.129.140","192.168.1.5","TCP","74","443  >  51445 [SYN, ACK] Seq=0 Ack=1 Win=28960 Len=0 MSS=1460 SACK_PERM=1 TSval=1151521238 TSecr=2302124664 WS=128"
"1453","109.886254","192.168.1.5","17.188.129.140","TCP","66","51445  >  443 [ACK] Seq=1 Ack=1 Win=131712 Len=0 TSval=2302124898 TSecr=1151521238"
"1454","109.887181","192.168.1.5","17.188.129.140","TLSv1.3","583","Client Hello"
"1455","110.213033","17.188.129.140","192.168.1.5","TCP","66","443  >  51445 [ACK] Seq=1 Ack=518 Win=29952 Len=0 TSval=1151521513 TSecr=2302124898"
"1456","110.213040","17.188.129.140","192.168.1.5","TLSv1.3","1494","Server Hello, Change Cipher Spec"
"1457","110.213041","17.188.129.140","192.168.1.5","TCP","1494","443  >  51445 [ACK] Seq=1429 Ack=518 Win=29952 Len=1428 TSval=1151521538 TSecr=2302124898 [TCP segment of a reassembled PDU]"
"1458","110.213043","17.188.129.140","192.168.1.5","TLSv1.3","623","Application Data"
"1459","110.213210","192.168.1.5","17.188.129.140","TCP","66","51445  >  443 [ACK] Seq=518 Ack=3414 Win=128320 Len=0 TSval=2302125223 TSecr=1151521538"
"1460","110.221034","192.168.1.5","17.188.129.140","TLSv1.3","130","Change Cipher Spec, Application Data"
"1461","110.222705","192.168.1.5","17.188.129.140","TLSv1.3","270","Application Data"
"1462","110.520166","17.188.129.140","192.168.1.5","TCP","66","443  >  51445 [ACK] Seq=3414 Ack=786 Win=30976 Len=0 TSval=1151521848 TSecr=2302125230"
"1463","110.520173","17.188.129.140","192.168.1.5","TLSv1.3","1494","Application Data"
"1464","110.520175","17.188.129.140","192.168.1.5","TCP","1494","443  >  51445 [ACK] Seq=4842 Ack=786 Win=30976 Len=1428 TSval=1151521848 TSecr=2302125230 [TCP segment of a reassembled PDU]"
"1465","110.520176","17.188.129.140","192.168.1.5","TCP","1494","443  >  51445 [ACK] Seq=6270 Ack=786 Win=30976 Len=1428 TSval=1151521848 TSecr=2302125230 [TCP segment of a reassembled PDU]"
"1466","110.520178","17.188.129.140","192.168.1.5","TLSv1.3","95","Application Data"
"1467","110.520179","17.188.129.140","192.168.1.5","TLSv1.3","90","Application Data"
"1468","110.520180","17.188.129.140","192.168.1.5","TCP","66","443  >  51445 [FIN, ACK] Seq=7751 Ack=786 Win=30976 Len=0 TSval=1151521848 TSecr=2302125230"
"1469","110.520337","192.168.1.5","17.188.129.140","TCP","66","51445  >  443 [ACK] Seq=786 Ack=7751 Win=126720 Len=0 TSval=2302125528 TSecr=1151521848"
"1470","110.520428","192.168.1.5","17.188.129.140","TCP","66","51445  >  443 [ACK] Seq=786 Ack=7752 Win=126720 Len=0 TSval=2302125528 TSecr=1151521848"
"1471","110.520479","192.168.1.5","17.188.129.140","TCP","66","[TCP Window Update] 51445  >  443 [ACK] Seq=786 Ack=7752 Win=131072 Len=0 TSval=2302125528 TSecr=1151521848"
"1472","110.521465","192.168.1.5","17.188.129.140","TLSv1.3","90","Application Data"
"1473","110.522319","192.168.1.5","17.188.129.140","TCP","66","51445  >  443 [FIN, ACK] Seq=810 Ack=7752 Win=131072 Len=0 TSval=2302125529 TSecr=1151521848"
"1474","110.827366","17.188.129.140","192.168.1.5","TCP","54","443  >  51445 [RST] Seq=7752 Win=0 Len=0"
"1475","110.827373","17.188.129.140","192.168.1.5","TCP","54","443  >  51445 [RST] Seq=7752 Win=0 Len=0"
"1476","111.798857","192.168.1.5","13.107.42.14","TLSv1.2","100","Application Data"
"1477","111.813088","13.107.42.14","192.168.1.5","TCP","54","443  >  51409 [ACK] Seq=47 Ack=93 Win=2050 Len=0"
"1478","111.813095","13.107.42.14","192.168.1.5","TLSv1.2","100","Application Data"
"1479","111.813225","192.168.1.5","13.107.42.14","TCP","54","51409  >  443 [ACK] Seq=93 Ack=93 Win=4095 Len=0"
"1480","112.157722","D-LinkIn_14:6e:4e","Broadcast","ARP","42","Who has 192.168.1.4? Tell 192.168.1.1"
"1481","113.181672","D-LinkIn_14:6e:4e","Broadcast","ARP","42","Who has 192.168.1.4? Tell 192.168.1.1"
"1482","114.205676","D-LinkIn_14:6e:4e","Broadcast","ARP","42","Who has 192.168.1.4? Tell 192.168.1.1"
"1483","115.229632","D-LinkIn_14:6e:4e","Broadcast","ARP","42","Who has 192.168.1.7? Tell 192.168.1.1"
"1484","116.253706","D-LinkIn_14:6e:4e","Broadcast","ARP","42","Who has 192.168.1.7? Tell 192.168.1.1"
"1485","117.175211","D-LinkIn_14:6e:4e","Broadcast","ARP","42","Who has 192.168.1.7? Tell 192.168.1.1"
"1486","118.199195","D-LinkIn_14:6e:4e","Broadcast","ARP","42","Who has 192.168.1.2? Tell 192.168.1.1"
"1487","118.199975","D-LinkIn_14:6e:4e","Broadcast","ARP","42","Who has 192.168.1.2? Tell 192.168.1.1"
"1488","118.201001","D-LinkIn_14:6e:4e","Broadcast","ARP","42","Who has 192.168.1.3? Tell 192.168.1.1"
"1489","118.201907","D-LinkIn_14:6e:4e","Broadcast","ARP","42","Who has 192.168.1.3? Tell 192.168.1.1"
"1490","118.203446","D-LinkIn_14:6e:4e","Broadcast","ARP","42","Who has 192.168.1.5? Tell 192.168.1.1"
"1491","118.203518","Apple_b4:68:f6","D-LinkIn_14:6e:4e","ARP","42","192.168.1.5 is at d0:81:7a:b4:68:f6"
"1492","118.204530","D-LinkIn_14:6e:4e","Broadcast","ARP","42","Who has 192.168.1.5? Tell 192.168.1.1"
"1493","118.204646","Apple_b4:68:f6","D-LinkIn_14:6e:4e","ARP","42","192.168.1.5 is at d0:81:7a:b4:68:f6"
"1494","122.295913","13.107.42.14","192.168.1.5","TCP","54","443  >  51409 [RST, ACK] Seq=93 Ack=93 Win=0 Len=0"
"1495","125.800663","192.168.1.5","34.224.142.75","TLSv1.2","112","Application Data"
"1496","125.801412","192.168.1.5","34.224.142.75","TLSv1.2","97","Encrypted Alert"
"1497","125.801413","192.168.1.5","34.224.142.75","TCP","66","51428  >  443 [FIN, ACK] Seq=170 Ack=93 Win=2048 Len=0 TSval=294249814 TSecr=1185271349"
"1498","126.084444","34.224.142.75","192.168.1.5","TCP","66","443  >  51428 [ACK] Seq=93 Ack=170 Win=118 Len=0 TSval=1185284603 TSecr=294249814"
"1499","126.084451","34.224.142.75","192.168.1.5","TCP","66","443  >  51428 [FIN, ACK] Seq=93 Ack=170 Win=118 Len=0 TSval=1185284603 TSecr=294249814"
"1500","126.084453","34.224.142.75","192.168.1.5","TCP","66","443  >  51428 [ACK] Seq=94 Ack=171 Win=118 Len=0 TSval=1185284603 TSecr=294249814"
"1501","126.084599","192.168.1.5","34.224.142.75","TCP","66","[TCP Retransmission] 51428  >  443 [FIN, ACK] Seq=170 Ack=94 Win=2048 Len=0 TSval=294250097 TSecr=1185284603"
"1502","128.746321","D-LinkIn_14:6e:4e","Broadcast","ARP","42","Who has 192.168.1.4? Tell 192.168.1.1"
"1503","129.770124","D-LinkIn_14:6e:4e","Broadcast","ARP","42","Who has 192.168.1.4? Tell 192.168.1.1"
"1504","129.801229","192.168.1.5","34.120.5.221","TLSv1.3","105","Application Data"
"1505","129.813916","34.120.5.221","192.168.1.5","TLSv1.3","105","Application Data"
"1506","129.814066","192.168.1.5","34.120.5.221","TCP","66","51435  >  443 [ACK] Seq=1295 Ack=10783 Win=131008 Len=0 TSval=90182608 TSecr=1794102905"
"1507","130.439391","192.168.1.5","69.171.250.60","TLSv1.2","97","Application Data"
"1508","130.451837","69.171.250.60","192.168.1.5","TCP","66","443  >  51166 [ACK] Seq=16479 Ack=5668 Win=738 Len=0 TSval=1123417663 TSecr=867779130"
"1509","130.691750","D-LinkIn_14:6e:4e","Broadcast","ARP","42","Who has 192.168.1.4? Tell 192.168.1.1"
"1510","130.794873","69.171.250.60","192.168.1.5","TLSv1.2","104","Application Data"
"1511","130.795006","192.168.1.5","69.171.250.60","TCP","66","51166  >  443 [ACK] Seq=5668 Ack=16517 Win=2047 Len=0 TSval=867779483 TSecr=1123417915"
"1512","131.715612","D-LinkIn_14:6e:4e","Broadcast","ARP","42","Who has 192.168.1.7? Tell 192.168.1.1"
"1513","132.742327","D-LinkIn_14:6e:4e","Broadcast","ARP","42","Who has 192.168.1.7? Tell 192.168.1.1"
"1514","132.842782","95.217.173.128","192.168.1.5","TLSv1.2","103","Application Data"
"1515","132.842907","192.168.1.5","95.217.173.128","TCP","66","51125  >  443 [ACK] Seq=286914 Ack=1985 Win=2047 Len=0 TSval=3826951670 TSecr=2477741214"
"1516","133.763700","D-LinkIn_14:6e:4e","Broadcast","ARP","42","Who has 192.168.1.7? Tell 192.168.1.1"
"1517","134.643287","192.168.1.5","69.171.250.60","TLSv1.2","194","Application Data"
"1518","134.662357","69.171.250.60","192.168.1.5","TCP","66","443  >  51166 [ACK] Seq=16517 Ack=5796 Win=738 Len=0 TSval=1123421875 TSecr=867783330"
"1519","134.684945","D-LinkIn_14:6e:4e","Broadcast","ARP","42","Who has 192.168.1.2? Tell 192.168.1.1"
"1520","134.685905","D-LinkIn_14:6e:4e","Broadcast","ARP","42","Who has 192.168.1.2? Tell 192.168.1.1"
"1521","134.686699","D-LinkIn_14:6e:4e","Broadcast","ARP","42","Who has 192.168.1.3? Tell 192.168.1.1"
"1522","134.687611","D-LinkIn_14:6e:4e","Broadcast","ARP","42","Who has 192.168.1.3? Tell 192.168.1.1"
"1523","134.690571","D-LinkIn_14:6e:4e","Broadcast","ARP","42","Who has 192.168.1.5? Tell 192.168.1.1"
"1524","134.690629","Apple_b4:68:f6","D-LinkIn_14:6e:4e","ARP","42","192.168.1.5 is at d0:81:7a:b4:68:f6"
"1525","134.691441","D-LinkIn_14:6e:4e","Broadcast","ARP","42","Who has 192.168.1.5? Tell 192.168.1.1"
"1526","134.691526","Apple_b4:68:f6","D-LinkIn_14:6e:4e","ARP","42","192.168.1.5 is at d0:81:7a:b4:68:f6"
"1527","135.504836","95.217.173.128","192.168.1.5","TLSv1.2","280","Application Data"
"1528","135.504958","192.168.1.5","95.217.173.128","TCP","66","51125  >  443 [ACK] Seq=286914 Ack=2199 Win=2044 Len=0 TSval=3826954329 TSecr=2477743892"
"1529","135.506897","192.168.1.5","125.22.47.125","DNS","75","Standard query 0x8d3c A pk.linkedin.com"
"1530","135.507487","192.168.1.5","125.22.47.125","DNS","75","Standard query 0x7b57 AAAA pk.linkedin.com"
"1531","135.517235","125.22.47.125","192.168.1.5","DNS","173","Standard query response 0x8d3c A pk.linkedin.com CNAME cctld.linkedin.com CNAME mix.linkedin.com CNAME glb-na.mix.linkedin.com CNAME pop-edc2.mix.linkedin.com A 108.174.11.85"
"1532","135.517242","125.22.47.125","192.168.1.5","DNS","185","Standard query response 0x7b57 AAAA pk.linkedin.com CNAME cctld.linkedin.com CNAME mix.linkedin.com CNAME glb-na.mix.linkedin.com CNAME pop-edc2.mix.linkedin.com AAAA 2620:119:50e4:101::6cae:b55"
"1533","135.519977","192.168.1.5","125.22.47.125","DNS","85","Standard query 0xf885 AAAA pop-edc2.mix.linkedin.com"
"1534","135.520354","192.168.1.5","108.174.11.85","TCP","78","51446  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=64 TSval=841507125 TSecr=0 SACK_PERM=1"
"1535","135.527832","125.22.47.125","192.168.1.5","DNS","113","Standard query response 0xf885 AAAA pop-edc2.mix.linkedin.com AAAA 2620:119:50e4:101::6cae:b55"
"1536","135.806661","192.168.1.5","95.217.173.128","TLSv1.2","103","Application Data"
"1537","135.810764","108.174.11.85","192.168.1.5","TCP","74","443  >  51446 [SYN, ACK] Seq=0 Ack=1 Win=43440 Len=0 MSS=1460 SACK_PERM=1 TSval=1058606378 TSecr=841507125 WS=4096"
"1538","135.810937","192.168.1.5","108.174.11.85","TCP","66","51446  >  443 [ACK] Seq=1 Ack=1 Win=131712 Len=0 TSval=841507414 TSecr=1058606378"
"1539","135.811307","192.168.1.5","95.217.173.128","TLSv1.2","144","Application Data"
"1540","135.811391","192.168.1.5","95.217.173.128","TLSv1.2","173","Application Data"
"1541","135.811594","192.168.1.5","95.217.173.128","TLSv1.2","141","Application Data"
"1542","135.885462","192.168.1.5","69.171.250.60","TLSv1.2","194","Application Data"
"1543","135.886117","192.168.1.5","69.171.250.60","TLSv1.2","263","Application Data"
"1544","135.897221","69.171.250.60","192.168.1.5","TCP","66","443  >  51166 [ACK] Seq=16517 Ack=5924 Win=738 Len=0 TSval=1123423110 TSecr=867784566"
"1545","135.974100","95.217.173.128","192.168.1.5","TCP","66","443  >  51125 [ACK] Seq=2199 Ack=286951 Win=17676 Len=0 TSval=2477744456 TSecr=3826954629"
"1546","135.974753","95.217.173.128","192.168.1.5","TCP","66","443  >  51125 [ACK] Seq=2199 Ack=287029 Win=17676 Len=0 TSval=2477744457 TSecr=3826954633"
"1547","135.974757","95.217.173.128","192.168.1.5","TCP","66","443  >  51125 [ACK] Seq=2199 Ack=287136 Win=17676 Len=0 TSval=2477744457 TSecr=3826954633"
"1548","135.975069","95.217.173.128","192.168.1.5","TCP","66","443  >  51125 [ACK] Seq=2199 Ack=287211 Win=17676 Len=0 TSval=2477744457 TSecr=3826954633"
"1549","135.991263","69.171.250.60","192.168.1.5","TCP","66","443  >  51166 [ACK] Seq=16517 Ack=6121 Win=749 Len=0 TSval=1123423204 TSecr=867784566"
"1550","136.010144","95.217.173.128","192.168.1.5","TLSv1.2","786","Application Data"
"1551","136.010270","192.168.1.5","95.217.173.128","TCP","66","51125  >  443 [ACK] Seq=287211 Ack=2919 Win=2036 Len=0 TSval=3826954829 TSecr=2477744492"
"1552","136.010475","192.168.1.5","108.174.11.85","TLSv1.2","583","Client Hello"
"1553","136.146422","192.168.1.5","125.22.47.125","DNS","108","Standard query 0x27d6 HTTPS dsx-4874e082a67cf82c.elb.us-west-2.amazonaws.com"
"1554","136.153779","125.22.47.125","192.168.1.5","DNS","192","Standard query response 0x27d6 HTTPS dsx-4874e082a67cf82c.elb.us-west-2.amazonaws.com SOA ns-1870.awsdns-41.co.uk"
"1555","136.155366","192.168.1.5","54.218.143.40","TCP","78","51447  >  80 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=64 TSval=3464300772 TSecr=0 SACK_PERM=1"
"1556","136.243580","69.171.250.60","192.168.1.5","TLSv1.2","111","Application Data"
"1557","136.243661","192.168.1.5","69.171.250.60","TCP","66","51166  >  443 [ACK] Seq=6121 Ack=16562 Win=2047 Len=0 TSval=867784921 TSecr=1123423455"
"1558","136.300997","108.174.11.85","192.168.1.5","TCP","66","443  >  51446 [ACK] Seq=1 Ack=518 Win=45056 Len=0 TSval=1058606875 TSecr=841507610"
"1559","136.301414","108.174.11.85","192.168.1.5","TLSv1.2","1506","Server Hello"
"1560","136.301420","108.174.11.85","192.168.1.5","TCP","1506","443  >  51446 [ACK] Seq=1441 Ack=518 Win=45056 Len=1440 TSval=1058606875 TSecr=841507610 [TCP segment of a reassembled PDU]"
"1561","136.301421","108.174.11.85","192.168.1.5","TCP","1282","443  >  51446 [PSH, ACK] Seq=2881 Ack=518 Win=45056 Len=1216 TSval=1058606875 TSecr=841507610 [TCP segment of a reassembled PDU]"
"1562","136.301500","192.168.1.5","108.174.11.85","TCP","66","51446  >  443 [ACK] Seq=518 Ack=4097 Win=127616 Len=0 TSval=841507899 TSecr=1058606875"
"1563","136.301567","192.168.1.5","108.174.11.85","TCP","66","[TCP Window Update] 51446  >  443 [ACK] Seq=518 Ack=4097 Win=131072 Len=0 TSval=841507899 TSecr=1058606875"
"1564","136.301583","192.168.1.5","95.217.173.128","TLSv1.2","144","Application Data"
"1565","136.301610","192.168.1.5","95.217.173.128","TLSv1.2","170","Application Data"
"1566","136.301629","192.168.1.5","95.217.173.128","TLSv1.2","102","Application Data"
"1567","136.301669","192.168.1.5","95.217.173.128","TCP","1506","51125  >  443 [ACK] Seq=287429 Ack=2919 Win=2048 Len=1440 TSval=3826955118 TSecr=2477744492 [TCP segment of a reassembled PDU]"
"1568","136.301670","192.168.1.5","95.217.173.128","TCP","1506","51125  >  443 [ACK] Seq=288869 Ack=2919 Win=2048 Len=1440 TSval=3826955118 TSecr=2477744492 [TCP segment of a reassembled PDU]"
"1569","136.301680","192.168.1.5","95.217.173.128","TLSv1.2","1311","Application Data"
"1570","136.301697","192.168.1.5","95.217.173.128","TLSv1.2","96","Application Data"
"1571","136.306347","108.174.11.85","192.168.1.5","TLSv1.2","1131","Certificate, Server Key Exchange, Server Hello Done"
"1572","136.306425","192.168.1.5","108.174.11.85","TCP","66","51446  >  443 [ACK] Seq=518 Ack=5162 Win=129984 Len=0 TSval=841507904 TSecr=1058606877"
"1573","136.306526","192.168.1.5","95.217.173.128","TLSv1.2","144","Application Data"
"1574","136.306597","192.168.1.5","95.217.173.128","TLSv1.2","170","Application Data"
"1575","136.306618","192.168.1.5","95.217.173.128","TLSv1.2","1168","Application Data"
"1576","136.400496","54.218.143.40","192.168.1.5","TCP","74","80  >  51447 [SYN, ACK] Seq=0 Ack=1 Win=62643 Len=0 MSS=1460 SACK_PERM=1 TSval=4271434223 TSecr=3464300772 WS=128"
"1577","136.400628","192.168.1.5","54.218.143.40","TCP","66","51447  >  80 [ACK] Seq=1 Ack=1 Win=131712 Len=0 TSval=3464301015 TSecr=4271434223"
"1578","136.401757","192.168.1.5","54.218.143.40","TCP","329","51447  >  80 [PSH, ACK] Seq=1 Ack=1 Win=131712 Len=263 TSval=3464301016 TSecr=4271434223 [TCP segment of a reassembled PDU]"
"1579","136.402589","192.168.1.5","54.218.143.40","HTTP/JSON","302","POST /dispatch/fetch?mid=ca1ce656b7813320168e9c4c422af7ce&cv=7&ct=ct-sys HTTP/1.1 , JavaScript Object Notation (application/json)"
"1580","136.468344","95.217.173.128","192.168.1.5","TCP","66","443  >  51125 [ACK] Seq=2919 Ack=287289 Win=17676 Len=0 TSval=2477744950 TSecr=3826955118"
"1581","136.468748","95.217.173.128","192.168.1.5","TCP","66","443  >  51125 [ACK] Seq=2919 Ack=287393 Win=17676 Len=0 TSval=2477744951 TSecr=3826955118"
"1582","136.468753","95.217.173.128","192.168.1.5","TCP","66","443  >  51125 [ACK] Seq=2919 Ack=287429 Win=17676 Len=0 TSval=2477744951 TSecr=3826955118"
"1583","136.470233","95.217.173.128","192.168.1.5","TCP","66","443  >  51125 [ACK] Seq=2919 Ack=288869 Win=17699 Len=0 TSval=2477744952 TSecr=3826955118"
"1584","136.471727","95.217.173.128","192.168.1.5","TCP","66","443  >  51125 [ACK] Seq=2919 Ack=290309 Win=17722 Len=0 TSval=2477744954 TSecr=3826955118"
"1585","136.473000","95.217.173.128","192.168.1.5","TCP","66","443  >  51125 [ACK] Seq=2919 Ack=291554 Win=17744 Len=0 TSval=2477744955 TSecr=3826955118"
"1586","136.473004","95.217.173.128","192.168.1.5","TCP","66","443  >  51125 [ACK] Seq=2919 Ack=291584 Win=17744 Len=0 TSval=2477744955 TSecr=3826955118"
